id,name,link,submit_link,submitted_solutions,accuracy,status_link,difficulty
535,Fitness Exercises ,https://www.codechef.com/problems/EXERCISE,https://www.codechef.com/submit/EXERCISE,135,24.78,https://www.codechef.com/status/EXERCISE,easy
536,Ciel and Map,https://www.codechef.com/problems/CIELMAP,https://www.codechef.com/submit/CIELMAP,136,23.8,https://www.codechef.com/status/CIELMAP,easy
537,Ankit  Srijan and a game of stone piles,https://www.codechef.com/problems/ANKGAME,https://www.codechef.com/submit/ANKGAME,136,23.78,https://www.codechef.com/status/ANKGAME,easy
538,The Christmas Gift,https://www.codechef.com/problems/KOL1502,https://www.codechef.com/submit/KOL1502,136,15.71,https://www.codechef.com/status/KOL1502,easy
539,Bear and Segments,https://www.codechef.com/problems/BEARSEG,https://www.codechef.com/submit/BEARSEG,136,14.79,https://www.codechef.com/status/BEARSEG,easy
540,GCD Sum,https://www.codechef.com/problems/GCDSUM,https://www.codechef.com/submit/GCDSUM,136,18.74,https://www.codechef.com/status/GCDSUM,easy
541,Tri Hexagonal Puzzle,https://www.codechef.com/problems/N4,https://www.codechef.com/submit/N4,137,32.9,https://www.codechef.com/status/N4,easy
542,Brush Fire,https://www.codechef.com/problems/FIRE,https://www.codechef.com/submit/FIRE,137,25.38,https://www.codechef.com/status/FIRE,easy
543,Need More Diamonds,https://www.codechef.com/problems/DIAMOND,https://www.codechef.com/submit/DIAMOND,137,25.97,https://www.codechef.com/status/DIAMOND,easy
544,Receipt Recovery,https://www.codechef.com/problems/RECRECOV,https://www.codechef.com/submit/RECRECOV,137,22.26,https://www.codechef.com/status/RECRECOV,easy
545,Banned Quotient,https://www.codechef.com/problems/BANQUNT,https://www.codechef.com/submit/BANQUNT,137,22.51,https://www.codechef.com/status/BANQUNT,easy
546,Tennis Tournament,https://www.codechef.com/problems/TOURNAM,https://www.codechef.com/submit/TOURNAM,138,31.04,https://www.codechef.com/status/TOURNAM,easy
547,Endgame,https://www.codechef.com/problems/ICL1906,https://www.codechef.com/submit/ICL1906,138,20.81,https://www.codechef.com/status/ICL1906,easy
548,Maximal crosses,https://www.codechef.com/problems/MAXCROSS,https://www.codechef.com/submit/MAXCROSS,139,21.91,https://www.codechef.com/status/MAXCROSS,easy
549,C   Club of Riders,https://www.codechef.com/problems/ZUBRIDER,https://www.codechef.com/submit/ZUBRIDER,139,35.02,https://www.codechef.com/status/ZUBRIDER,easy
550,Finding Teammate,https://www.codechef.com/problems/TEAMMATE,https://www.codechef.com/submit/TEAMMATE,139,21.77,https://www.codechef.com/status/TEAMMATE,easy
551,Perfection,https://www.codechef.com/problems/PRFCTN,https://www.codechef.com/submit/PRFCTN,139,28.52,https://www.codechef.com/status/PRFCTN,easy
552,Algebra Score,https://www.codechef.com/problems/PROC18D,https://www.codechef.com/submit/PROC18D,140,23.31,https://www.codechef.com/status/PROC18D,easy
553,Exploding Search ,https://www.codechef.com/problems/INSOMA2,https://www.codechef.com/submit/INSOMA2,141,27.8,https://www.codechef.com/status/INSOMA2,easy
554,Knight Covering,https://www.codechef.com/problems/KNICOV,https://www.codechef.com/submit/KNICOV,141,23.31,https://www.codechef.com/status/KNICOV,easy
555,Too Much Sweetness,https://www.codechef.com/problems/ABX02,https://www.codechef.com/submit/ABX02,141,22.26,https://www.codechef.com/status/ABX02,easy
556,Beauty of Konoha,https://www.codechef.com/problems/BEAUKONO,https://www.codechef.com/submit/BEAUKONO,141,52.17,https://www.codechef.com/status/BEAUKONO,easy
557,Magical Candy Store,https://www.codechef.com/problems/CNDYGAME,https://www.codechef.com/submit/CNDYGAME,141,13.52,https://www.codechef.com/status/CNDYGAME,easy
558,Fast squarer,https://www.codechef.com/problems/FSTSQ,https://www.codechef.com/submit/FSTSQ,142,14.31,https://www.codechef.com/status/FSTSQ,easy
559,Biladerim Icin,https://www.codechef.com/problems/LAPD,https://www.codechef.com/submit/LAPD,142,12.07,https://www.codechef.com/status/LAPD,easy
560,Los Pollos Hermanos,https://www.codechef.com/problems/RRUN,https://www.codechef.com/submit/RRUN,143,33.02,https://www.codechef.com/status/RRUN,easy
561,Game,https://www.codechef.com/problems/RRGAME,https://www.codechef.com/submit/RRGAME,144,19.43,https://www.codechef.com/status/RRGAME,easy
562,Folding Paper,https://www.codechef.com/problems/PAPER,https://www.codechef.com/submit/PAPER,144,21.6,https://www.codechef.com/status/PAPER,easy
563,Nikhils Dungeon,https://www.codechef.com/problems/NDUNGEON,https://www.codechef.com/submit/NDUNGEON,145,22.67,https://www.codechef.com/status/NDUNGEON,easy
564,Most Popular Friend,https://www.codechef.com/problems/LOKBIL,https://www.codechef.com/submit/LOKBIL,145,28.7,https://www.codechef.com/status/LOKBIL,easy
565,Infinite Grid Game,https://www.codechef.com/problems/IGAME,https://www.codechef.com/submit/IGAME,145,30.41,https://www.codechef.com/status/IGAME,easy
566,Lucky Palin,https://www.codechef.com/problems/LUCKPAL,https://www.codechef.com/submit/LUCKPAL,145,18.81,https://www.codechef.com/status/LUCKPAL,easy
567,Little Elephant and Order,https://www.codechef.com/problems/LUCKY10,https://www.codechef.com/submit/LUCKY10,145,24.27,https://www.codechef.com/status/LUCKY10,easy
568,Circle of death,https://www.codechef.com/problems/CIRKILL,https://www.codechef.com/submit/CIRKILL,145,29.37,https://www.codechef.com/status/CIRKILL,easy
569,B   Candy Love,https://www.codechef.com/problems/BIT2B,https://www.codechef.com/submit/BIT2B,145,19.74,https://www.codechef.com/status/BIT2B,easy
570,The Guessing Game,https://www.codechef.com/problems/A3,https://www.codechef.com/submit/A3,146,8.5,https://www.codechef.com/status/A3,easy
571,Alien Chefs,https://www.codechef.com/problems/DOWNLOAD,https://www.codechef.com/submit/DOWNLOAD,146,2.07,https://www.codechef.com/status/DOWNLOAD,easy
572,Generalized Arithmetic Progression Free Sequence,https://www.codechef.com/problems/GENARSEQ,https://www.codechef.com/submit/GENARSEQ,147,21.93,https://www.codechef.com/status/GENARSEQ,easy
573,Method Resolution Order,https://www.codechef.com/problems/MRO,https://www.codechef.com/submit/MRO,147,59.51,https://www.codechef.com/status/MRO,easy
574,Arranging the Inventory,https://www.codechef.com/problems/INVENTRY,https://www.codechef.com/submit/INVENTRY,147,22.04,https://www.codechef.com/status/INVENTRY,easy
575,The Grux Permutation ,https://www.codechef.com/problems/DPERM,https://www.codechef.com/submit/DPERM,148,16.81,https://www.codechef.com/status/DPERM,easy
576,Little Elephant and Balloons,https://www.codechef.com/problems/LEBALONS,https://www.codechef.com/submit/LEBALONS,149,19.17,https://www.codechef.com/status/LEBALONS,easy
577,Lighthouses,https://www.codechef.com/problems/LIGHTHSE,https://www.codechef.com/submit/LIGHTHSE,149,19.34,https://www.codechef.com/status/LIGHTHSE,easy
578,Chef and Tic Tac Toe,https://www.codechef.com/problems/CHEFTIC,https://www.codechef.com/submit/CHEFTIC,149,20.88,https://www.codechef.com/status/CHEFTIC,easy
579,A Simple Game,https://www.codechef.com/problems/SIMGAM,https://www.codechef.com/submit/SIMGAM,149,33.9,https://www.codechef.com/status/SIMGAM,easy
580,Lucky Number,https://www.codechef.com/problems/LUCKY2,https://www.codechef.com/submit/LUCKY2,150,10.5,https://www.codechef.com/status/LUCKY2,easy
581,Yet Another Nice Girl,https://www.codechef.com/problems/ARRGAME2,https://www.codechef.com/submit/ARRGAME2,150,18.83,https://www.codechef.com/status/ARRGAME2,easy
582,Protecting The Poison,https://www.codechef.com/problems/PROTEPOI,https://www.codechef.com/submit/PROTEPOI,150,41.45,https://www.codechef.com/status/PROTEPOI,easy
583,Gears,https://www.codechef.com/problems/GEARS,https://www.codechef.com/submit/GEARS,151,46.91,https://www.codechef.com/status/GEARS,easy
584,Guess It Right,https://www.codechef.com/problems/GUESSRT,https://www.codechef.com/submit/GUESSRT,151,29.35,https://www.codechef.com/status/GUESSRT,easy
585,Fibonacci Queries,https://www.codechef.com/problems/FIBQ,https://www.codechef.com/submit/FIBQ,152,21.74,https://www.codechef.com/status/FIBQ,easy
586,A Triangle and Two Squares,https://www.codechef.com/problems/SQRTRI,https://www.codechef.com/submit/SQRTRI,152,39.55,https://www.codechef.com/status/SQRTRI,easy
587,Subsequence Frequency Counting,https://www.codechef.com/problems/SUBSFREQ,https://www.codechef.com/submit/SUBSFREQ,152,25.12,https://www.codechef.com/status/SUBSFREQ,easy
588,The Great Wall of Byteland,https://www.codechef.com/problems/BWALL,https://www.codechef.com/submit/BWALL,153,29.94,https://www.codechef.com/status/BWALL,easy
589,Chef Travel Routes,https://www.codechef.com/problems/TRAVELER,https://www.codechef.com/submit/TRAVELER,153,38,https://www.codechef.com/status/TRAVELER,easy
590,BIT Magazine,https://www.codechef.com/problems/TRMAG,https://www.codechef.com/submit/TRMAG,154,33.88,https://www.codechef.com/status/TRMAG,easy
591,Save The Trees,https://www.codechef.com/problems/KOL1509,https://www.codechef.com/submit/KOL1509,154,15.45,https://www.codechef.com/status/KOL1509,easy
592,Good Numbers,https://www.codechef.com/problems/GOODNUMB,https://www.codechef.com/submit/GOODNUMB,154,8.97,https://www.codechef.com/status/GOODNUMB,easy
593,Plant Location,https://www.codechef.com/problems/K1,https://www.codechef.com/submit/K1,155,23.49,https://www.codechef.com/status/K1,easy
594,Breaking Into Atoms,https://www.codechef.com/problems/ATOMS,https://www.codechef.com/submit/ATOMS,155,43.65,https://www.codechef.com/status/ATOMS,easy
595,Chefs new Pet,https://www.codechef.com/problems/HAREJUMP,https://www.codechef.com/submit/HAREJUMP,155,30.25,https://www.codechef.com/status/HAREJUMP,easy
596,Reach Equilibrium,https://www.codechef.com/problems/EQUILIBR,https://www.codechef.com/submit/EQUILIBR,155,62.99,https://www.codechef.com/status/EQUILIBR,easy
597,No Strings Attached,https://www.codechef.com/problems/NSA,https://www.codechef.com/submit/NSA,155,25.67,https://www.codechef.com/status/NSA,easy
598,Escape One,https://www.codechef.com/problems/CHEFZRON,https://www.codechef.com/submit/CHEFZRON,155,23.98,https://www.codechef.com/status/CHEFZRON,easy
599,Chef and Filters,https://www.codechef.com/problems/CHEFFILT,https://www.codechef.com/submit/CHEFFILT,156,17.91,https://www.codechef.com/status/CHEFFILT,easy
600,Priya and Parity,https://www.codechef.com/problems/CENS20E,https://www.codechef.com/submit/CENS20E,156,34.33,https://www.codechef.com/status/CENS20E,easy
601,Stepping Up,https://www.codechef.com/problems/STEPUP,https://www.codechef.com/submit/STEPUP,157,29,https://www.codechef.com/status/STEPUP,easy
602,Cracking the Code,https://www.codechef.com/problems/CODECRCK,https://www.codechef.com/submit/CODECRCK,157,16.61,https://www.codechef.com/status/CODECRCK,easy
603,Eugene and big number,https://www.codechef.com/problems/KBIGNUMB,https://www.codechef.com/submit/KBIGNUMB,157,9.15,https://www.codechef.com/status/KBIGNUMB,easy
604,Kira Loves Palindromes,https://www.codechef.com/problems/KLPM,https://www.codechef.com/submit/KLPM,157,18.06,https://www.codechef.com/status/KLPM,easy
605,Houses and Restaurants,https://www.codechef.com/problems/RHOUSE,https://www.codechef.com/submit/RHOUSE,159,16.35,https://www.codechef.com/status/RHOUSE,easy
606,Flooring,https://www.codechef.com/problems/FLOORI4,https://www.codechef.com/submit/FLOORI4,159,14.37,https://www.codechef.com/status/FLOORI4,easy
607,Pseudo Sorting Algorithm,https://www.codechef.com/problems/SORTALGO,https://www.codechef.com/submit/SORTALGO,159,24.16,https://www.codechef.com/status/SORTALGO,easy
608,Base Plans,https://www.codechef.com/problems/UWCOI20D,https://www.codechef.com/submit/UWCOI20D,159,35.69,https://www.codechef.com/status/UWCOI20D,easy
609,Precious Stones,https://www.codechef.com/problems/KOL16F,https://www.codechef.com/submit/KOL16F,161,9.78,https://www.codechef.com/status/KOL16F,easy
610,Learning Dishes,https://www.codechef.com/problems/UPDOTR,https://www.codechef.com/submit/UPDOTR,161,20.54,https://www.codechef.com/status/UPDOTR,easy
611,Chef and Diamonds,https://www.codechef.com/problems/RANDID,https://www.codechef.com/submit/RANDID,161,80.16,https://www.codechef.com/status/RANDID,easy
612,Rectangles Counting,https://www.codechef.com/problems/RECTCNT,https://www.codechef.com/submit/RECTCNT,162,15.08,https://www.codechef.com/status/RECTCNT,easy
613,Chef Teams,https://www.codechef.com/problems/CTEAMS,https://www.codechef.com/submit/CTEAMS,162,25.84,https://www.codechef.com/status/CTEAMS,easy
614,Socializing Game around Pizza,https://www.codechef.com/problems/BIGPIZA,https://www.codechef.com/submit/BIGPIZA,162,24.97,https://www.codechef.com/status/BIGPIZA,easy
615,Mex division,https://www.codechef.com/problems/MEXDIV,https://www.codechef.com/submit/MEXDIV,162,35.82,https://www.codechef.com/status/MEXDIV,easy
616,A Few Laughing Men,https://www.codechef.com/problems/LAUGHMEN,https://www.codechef.com/submit/LAUGHMEN,162,19.61,https://www.codechef.com/status/LAUGHMEN,easy
617,Chipped Tree,https://www.codechef.com/problems/EXUND,https://www.codechef.com/submit/EXUND,162,29.49,https://www.codechef.com/status/EXUND,easy
618,Longest Weird Subsequence,https://www.codechef.com/problems/LWS,https://www.codechef.com/submit/LWS,163,38.19,https://www.codechef.com/status/LWS,easy
619,Sealing up,https://www.codechef.com/problems/SEALUP,https://www.codechef.com/submit/SEALUP,163,16.71,https://www.codechef.com/status/SEALUP,easy
620,Pizza Party,https://www.codechef.com/problems/PIZPAR,https://www.codechef.com/submit/PIZPAR,163,25.77,https://www.codechef.com/status/PIZPAR,easy
621,Profitable Paths,https://www.codechef.com/problems/PRT,https://www.codechef.com/submit/PRT,163,18.29,https://www.codechef.com/status/PRT,easy
622,Jurassic Park,https://www.codechef.com/problems/NI01,https://www.codechef.com/submit/NI01,164,26,https://www.codechef.com/status/NI01,easy
623,A Tale of Three Squares,https://www.codechef.com/problems/TALESQUA,https://www.codechef.com/submit/TALESQUA,164,25.62,https://www.codechef.com/status/TALESQUA,easy
624,Change the Signs,https://www.codechef.com/problems/CHSIGN,https://www.codechef.com/submit/CHSIGN,164,13.53,https://www.codechef.com/status/CHSIGN,easy
625,The Black and White Knights,https://www.codechef.com/problems/BWKNIGHT,https://www.codechef.com/submit/BWKNIGHT,165,14.39,https://www.codechef.com/status/BWKNIGHT,easy
626,Puppy and Catchers,https://www.codechef.com/problems/PPCTS,https://www.codechef.com/submit/PPCTS,165,27.68,https://www.codechef.com/status/PPCTS,easy
627,Two Flowers,https://www.codechef.com/problems/TWOFL,https://www.codechef.com/submit/TWOFL,165,21.04,https://www.codechef.com/status/TWOFL,easy
628,Maximize Diversity of an Array,https://www.codechef.com/problems/MAXDIVER,https://www.codechef.com/submit/MAXDIVER,165,73.19,https://www.codechef.com/status/MAXDIVER,easy
629,Count Relations,https://www.codechef.com/problems/COUNTREL,https://www.codechef.com/submit/COUNTREL,166,29.51,https://www.codechef.com/status/COUNTREL,easy
630,Dish Distribution,https://www.codechef.com/problems/DISHDIS,https://www.codechef.com/submit/DISHDIS,167,22.13,https://www.codechef.com/status/DISHDIS,easy
631,CAO Stage 2,https://www.codechef.com/problems/CAOS2,https://www.codechef.com/submit/CAOS2,167,26.71,https://www.codechef.com/status/CAOS2,easy
632,XD Subsequences,https://www.codechef.com/problems/XDS,https://www.codechef.com/submit/XDS,168,34.32,https://www.codechef.com/status/XDS,easy
633,Mike and Stamps,https://www.codechef.com/problems/MIKE3,https://www.codechef.com/submit/MIKE3,169,25.24,https://www.codechef.com/status/MIKE3,easy
634,Chef and sequence,https://www.codechef.com/problems/UASEQ,https://www.codechef.com/submit/UASEQ,169,35.49,https://www.codechef.com/status/UASEQ,easy
635,Chef and GCD Game ,https://www.codechef.com/problems/CHGCDG,https://www.codechef.com/submit/CHGCDG,170,23.79,https://www.codechef.com/status/CHGCDG,easy
636,Equalization,https://www.codechef.com/problems/EQUALIZ,https://www.codechef.com/submit/EQUALIZ,171,42.86,https://www.codechef.com/status/EQUALIZ,easy
637,Sign Wave,https://www.codechef.com/problems/SIGNWAVE,https://www.codechef.com/submit/SIGNWAVE,171,22.57,https://www.codechef.com/status/SIGNWAVE,easy
638,Little Elephant and Balance,https://www.codechef.com/problems/LUCKYBAL,https://www.codechef.com/submit/LUCKYBAL,172,40.75,https://www.codechef.com/status/LUCKYBAL,easy
639,Chef and Square Set,https://www.codechef.com/problems/CHEFSSET,https://www.codechef.com/submit/CHEFSSET,172,19.25,https://www.codechef.com/status/CHEFSSET,easy
640,Corrupted Seven Segment Display,https://www.codechef.com/problems/SEVENSEG,https://www.codechef.com/submit/SEVENSEG,172,26.76,https://www.codechef.com/status/SEVENSEG,easy
641,Fuzzy Linear Combinations,https://www.codechef.com/problems/FUZZYLIN,https://www.codechef.com/submit/FUZZYLIN,172,25.53,https://www.codechef.com/status/FUZZYLIN,easy
642,Sereja and Graph,https://www.codechef.com/problems/SEAGRP,https://www.codechef.com/submit/SEAGRP,173,24.2,https://www.codechef.com/status/SEAGRP,easy
643,Fly height mode,https://www.codechef.com/problems/FLYMODE,https://www.codechef.com/submit/FLYMODE,174,24.15,https://www.codechef.com/status/FLYMODE,easy
